8.582486724853515625e+01,-7.862048625946044922e+00,-5.748572921752929688e+01,1.491926574707031250e+01
-5.449660110473632812e+01,4.868421554565429688e+01,2.489396858215332031e+01,3.906891345977783203e+00
-5.913100051879882812e+01,6.150435447692871094e+00,7.368668365478515625e+01,1.244271397590637207e+00
